10404,msmith,Twiyo,Bobby,Clark,Female,bclark@kwimbee.edu,Arcadia,194.9.92.110,1969/06/22,47450.05,3575310772718294,jcb
10405,jross,Aivee,Joan,Mason,Female,jmason@rhyzio.info,Monterey Park,167.147.179.227,1955/02/16,27757.1,6392688296661049,instapayment
10406,jallen,Mybuzz,Willie,Jones,Female,wjones@trupe.gov,Ontario,212.38.182.83,1962/04/21,23559.5,3577099994111556,jcb
10407,gryan,Agivu,Ronald,Cunningham,Female,rcunningham@rhynyx.biz,Canyon Lake,132.31.101.82,1962/11/11,1821.11,374503521708967,americanexpress
10408,jreid,Abata,Teresa,Hamilton,Male,thamilton@tagfeed.name,Hawthorne,245.3.109.138,1953/04/09,16395.14,3533055639171101,jcb
10409,jjones,LiveZ,Brandon,Nguyen,Female,bnguyen@avaveo.info,Huron,227.56.71.38,1983/02/08,15425.05,3548531194343783,jcb
10410,raustin,Skyble,Randy,Garza,Female,rgarza@fanoodle.edu,Paso Robles,166.191.171.236,1958/05/02,2531.87,370119039830724,americanexpress
10411,tmurray,Skynoodle,Teresa,Bailey,Female,tbailey@fadeo.info,Hayward,83.154.141.100,1951/07/19,10931.25,5610294472463645,bankcard
10412,jmendoza,Eimbee,Shirley,Elliott,Male,selliott@kaymbo.name,Wasco,244.236.38.250,1989/02/18,46092.83,501855880084964533,maestro
10413,tmartinez,Plajo,Stephen,Alexander,Female,salexander@vinder.info,Weed,54.51.243.89,1954/11/28,35307.08,560223796574583248,china-unionpay
10414,jwalker,Yakidoo,Lillian,Green,Female,lgreen@omba.edu,Calipatria,174.191.155.81,1979/10/22,3191.87,3572081871160117,jcb
10415,hcooper,Jayo,Carolyn,Welch,Male,cwelch@flipopia.net,Dorris,76.155.63.135,1979/05/15,32384.13,560225375591915077,china-unionpay
10416,mramirez,Yoveo,Diane,Thompson,Male,dthompson@zazio.name,Pinole,106.12.75.167,1952/09/15,29035.3,4017950135020,visa
10417,bgeorge,Fivechat,Betty,Payne,Female,bpayne@eayo.gov,Vacaville,45.120.226.158,1971/12/21,41731.52,346001126924449,americanexpress
10418,lwallace,Gabspot,Kenneth,Tucker,Female,ktucker@wordify.org,American Canyon,94.238.72.149,1966/10/18,43406.46,4913406727427582,visa-electron
10419,vporter,Linktype,Keith,Kim,Male,kkim@tagchat.edu,Needles,24.58.84.126,1958/06/24,20615.41,5100140639703141,mastercard
10420,jellis,Oyope,Johnny,Gomez,Male,jgomez@blogtags.gov,Wasco,37.24.161.119,1975/02/19,33775.55,4041593867500,visa
10421,ataylor,Babbleopia,Timothy,Marshall,Female,tmarshall@pixope.org,Murrieta,79.209.219.163,1976/12/14,8180.69,6379235721787580,instapayment
10422,cbennett,Feedmix,Robert,Fernandez,Female,rfernandez@riffpath.net,Morgan Hill,48.20.78.234,1961/04/07,49212.35,6771067545399449,laser
10423,krobertson,Skinte,Arthur,Rivera,Female,arivera@trilia.mil,Pleasant Hill,229.76.159.27,1982/11/23,30576.95,5048375818510637,mastercard
10424,kbradley,Feednation,Irene,Chavez,Male,ichavez@jabbertype.mil,Newport Beach,131.103.60.34,1957/07/24,50647.02,5602233791795881,bankcard
10425,pcarter,Buzzshare,Nicole,Brown,Male,nbrown@tambee.info,Dos Palos,26.11.48.188,1988/08/15,39582.31,30313127352814,diners-club-carte-blanche
10426,kalvarez,Myworks,Mildred,Clark,Male,mclark@kazio.gov,Truckee,219.71.17.57,1952/09/10,3728.83,30594602272490,diners-club-carte-blanche
10427,amoreno,Thoughtworks,Robin,Wilson,Female,rwilson@gabcube.edu,Culver City,228.213.2.174,1981/02/21,30068.87,5010125568687307,mastercard
10428,jgilbert,LiveZ,Benjamin,Schmidt,Male,bschmidt@eadel.gov,Carmel-by-the-Sea,155.120.14.96,1970/04/06,13393.71,3537716556246582,jcb
10429,jaustin,Skinix,Cynthia,Pierce,Female,cpierce@edgeify.biz,Loyalton,92.213.195.224,1970/08/29,44962.16,6771776085178274,laser
10430,ladams,Eazzy,Ann,Peters,Female,apeters@flipstorm.edu,Grand Terrace,243.157.162.56,1964/05/15,39959.39,4730018202679,visa
10431,jwagner,Dynabox,Phillip,Kelley,Male,pkelley@meezzy.biz,Westlake Village,206.70.112.175,1984/08/14,28150.43,3583948186958434,jcb
10432,acastillo,Photobug,Roger,Crawford,Male,rcrawford@edgeify.mil,Twentynine Palms,143.190.220.39,1961/03/08,32938.96,3575510723051519,jcb
10433,mharrison,Jamia,Walter,Holmes,Male,wholmes@jabbertype.info,Nevada City,208.98.96.117,1957/01/03,29790.5,3545147356674304,jcb
10434,rlawson,Yamia,Juan,Moore,Female,jmoore@fivechat.biz,Huron,23.17.130.218,1973/09/25,4176.8,201844557207550,diners-club-enroute
10435,rscott,Skilith,Mildred,Robertson,Male,mrobertson@feedmix.org,Torrance,231.238.20.218,1967/10/17,34735.09,3530876061377137,jcb
10436,shall,Rhynoodle,Steven,Lawrence,Female,slawrence@realbridge.org,Compton,95.7.98.16,1988/09/12,7823.7,3583203275027760,jcb
10437,wsullivan,Podcat,Julia,Cruz,Male,jcruz@wikizz.org,Folsom,130.139.235.30,1964/04/25,37672.02,3579589520767374,jcb
10438,hmcdonald,Gabtune,Brenda,Arnold,Male,barnold@vipe.biz,Hercules,249.94.85.175,1971/05/11,14088.4,201826168299977,diners-club-enroute
10439,jwood,Eamia,Lillian,Medina,Male,lmedina@teklist.com,Lincoln,213.121.7.45,1951/07/26,48318.53,3583293297788812,jcb
10440,dpayne,Flashspan,Debra,Knight,Male,dknight@jaxnation.org,Perris,115.167.129.167,1971/02/01,18156.39,3528078288839957,jcb
10441,bshaw,Skyba,Edward,Price,Female,eprice@leenti.net,Rancho Mirage,173.107.13.243,1960/02/08,26697.1,3566760813653358,jcb
10442,amills,Edgetag,Emily,Oliver,Male,eoliver@topicstorm.name,Santa Cruz,9.184.54.165,1977/10/23,22992.11,30374745829120,diners-club-carte-blanche
10443,amontgomery,Tagtune,Angela,Arnold,Female,aarnold@topicstorm.com,Big Bear Lake,61.113.176.4,1989/08/18,4091.38,56022592709671178,china-unionpay
10444,jnguyen,Oyope,Nicole,Rice,Male,nrice@edgeblab.info,Oceanside,1.166.178.231,1964/09/30,30387.35,675915561154005015,maestro
10445,jrobertson,Roombo,Roger,Porter,Female,rporter@skyble.biz,Fresno,203.115.204.92,1981/02/16,9758.62,5598826765888230,mastercard
10446,rarmstrong,Thoughtmix,Brandon,Berry,Male,bberry@blognation.mil,Palm Springs,118.118.174.2,1989/05/23,21963.65,3535163790894194,jcb
10447,rpowell,Shuffledrive,Craig,Rivera,Male,crivera@zooxo.name,La Mirada,23.165.171.64,1951/09/18,46205.1,5602240923582721610,china-unionpay
10448,jgilbert,Dabfeed,Howard,Barnes,Female,hbarnes@fiveclub.org,Fairfax,142.234.201.180,1979/05/02,35612.89,3545350782906403,jcb
10449,hmitchell,Riffpedia,Michael,Hall,Female,mhall@dynazzy.gov,Newman,65.214.249.97,1964/05/11,22356.2,4936069159040571,switch
10450,jnichols,Zoozzy,Diane,Turner,Female,dturner@kwimbee.name,Trinidad,255.113.103.43,1959/07/24,20521.23,3553187378232821,jcb
10451,hjenkins,Shufflester,Martin,Sims,Male,msims@centidel.name,San Bruno,140.12.167.51,1977/12/02,18175.57,3575217881229347,jcb
10452,sdean,Skynoodle,Scott,Gilbert,Female,sgilbert@thoughtstorm.name,California City,81.155.105.238,1970/08/30,41729.11,3586255232933719,jcb
10453,cvasquez,Shufflester,Sara,Larson,Female,slarson@demivee.com,Menifee,0.171.140.5,1981/11/18,33418.41,3565839216102253,jcb
10454,schapman,Dynava,Janice,Evans,Female,jevans@tagcat.com,Chico,116.165.81.28,1967/11/29,10102.57,5602247631050570,bankcard
10455,cramos,Mita,Joyce,Hudson,Male,jhudson@mita.net,Sausalito,244.207.167.56,1981/10/04,22233.63,6761565811809019,maestro
10456,jjacobs,Pixoboo,Norma,Jacobs,Male,njacobs@dabfeed.biz,Sonora,95.211.12.226,1952/03/09,45900.85,201622440010641,diners-club-enroute
10457,bgonzalez,Zoovu,Michael,Wagner,Female,mwagner@zoombox.name,Orange,244.198.47.75,1980/05/06,36677.22,201890254907109,diners-club-enroute
10458,sjames,Yombu,Raymond,Robertson,Male,rrobertson@yoveo.edu,Thousand Oaks,200.76.88.200,1976/08/13,41377.96,491139059958377500,switch
10459,rpeters,Realcube,Joe,Bailey,Female,jbailey@yakidoo.name,Auburn,40.236.247.204,1950/05/03,19915.61,5010126692521750,mastercard
10460,lmontgomery,Snaptags,Jacqueline,Franklin,Female,jfranklin@brainverse.com,Newark,80.97.10.197,1975/04/20,25610.54,5048373045381492,mastercard
10461,jpayne,Meetz,Alice,Castillo,Male,acastillo@brainlounge.edu,Firebaugh,169.145.97.227,1961/02/07,32071.27,5893477756353297,maestro
10462,lhunter,Wordpedia,Lawrence,Webb,Female,lwebb@yotz.biz,Loyalton,208.203.113.59,1958/07/07,28064.86,490305354694997541,switch
10463,bgomez,Jaxnation,Diana,Miller,Male,dmiller@blogxs.gov,Exeter,244.14.41.229,1951/01/15,11678.24,0604953627474846843,maestro
10464,pevans,Layo,Christopher,Rivera,Male,crivera@trupe.gov,Pismo Beach,240.237.116.21,1982/05/27,6544.59,3584798155639013,jcb
10465,aweaver,Meetz,Alice,Coleman,Female,acoleman@mynte.edu,Sutter Creek,124.9.78.186,1981/03/20,49925.44,3532944303190227,jcb
10466,wrice,Wordpedia,Dorothy,Robinson,Female,drobinson@tagpad.biz,La Palma,56.49.42.25,1959/11/15,31310.09,30374733465820,diners-club-carte-blanche
10467,mgomez,Izio,Rachel,Burton,Female,rburton@riffwire.net,Guadalupe,248.223.153.242,1957/12/01,39921.29,30424510839810,diners-club-carte-blanche
10468,pgreene,Dynabox,Melissa,Stephens,Male,mstephens@agimba.biz,Moorpark,193.250.121.38,1959/10/07,13190.03,3548602288916212,jcb
10469,skelly,Zava,Justin,Williams,Female,jwilliams@topiclounge.net,Lafayette,95.89.37.18,1967/01/24,44516.02,4844123015076575,visa-electron
10470,hnguyen,Chatterpoint,Evelyn,Hansen,Female,ehansen@dabvine.name,Riverbank,35.106.63.52,1958/03/12,10603.23,5641824454171981,switch
10471,jbanks,Brainbox,Aaron,Dixon,Male,adixon@twitterbridge.name,Hollister,53.206.35.210,1973/03/09,2706.92,5108758157786784,mastercard
10472,wnelson,Eare,Gerald,Duncan,Female,gduncan@edgepulse.info,Kingsburg,194.59.250.111,1967/02/01,9547.13,67637344002693465,maestro
10473,jarmstrong,Tagopia,Jane,Jackson,Female,jjackson@realpoint.org,Dorris,173.94.18.100,1984/10/27,3885.7,3565879867015776,jcb
10474,cberry,Aivee,Benjamin,Lane,Male,blane@dazzlesphere.info,Scotts Valley,129.249.194.233,1976/01/07,16146.52,491112052427972523,switch
10475,mmurray,Gabcube,Albert,Lane,Male,alane@quatz.com,Irwindale,89.205.77.227,1984/11/27,8864.21,675994551123715772,switch
10476,rburton,Skajo,Shirley,Price,Male,sprice@zoombox.info,San Bruno,182.9.45.80,1957/05/17,16499.3,6395548685578534,instapayment
10477,bhunt,Zoomcast,Kathy,Hunter,Male,khunter@innotype.gov,San Mateo,185.138.255.152,1966/05/26,37076.12,3582029580682580,jcb
10478,kdavis,Topiclounge,Margaret,Simpson,Male,msimpson@katz.name,Tulare,97.37.50.203,1982/11/09,4073.26,3547867237070269,jcb
10479,pgarrett,Pixoboo,Timothy,Bradley,Female,tbradley@wordpedia.name,Lawndale,214.90.175.228,1952/08/14,48296.51,5602219306923779,bankcard
10480,swood,Wikibox,Samuel,Washington,Male,swashington@skimia.info,San Bernardino,41.226.12.114,1976/10/25,47961.52,6304855635163006462,laser
10481,jstephens,Edgewire,Benjamin,Rice,Male,brice@photofeed.name,Huron,15.179.57.146,1954/12/08,4918.44,3528687515776228,jcb
10482,cwallace,Eire,Donald,Foster,Male,dfoster@voonix.net,Imperial,66.120.167.152,1985/10/05,50399.16,6759695298089704,switch
10483,lduncan,Jaloo,Jeremy,Shaw,Female,jshaw@camido.biz,Grand Terrace,135.238.60.114,1953/01/15,17777.65,3533414688091696,jcb
10484,hmyers,Demizz,Jose,Hansen,Male,jhansen@twinder.info,Mount Shasta,215.243.115.253,1952/11/10,29505.69,30317585273123,diners-club-carte-blanche
10485,hharper,InnoZ,Douglas,Peterson,Male,dpeterson@wordify.gov,Brea,251.144.215.92,1977/02/27,45350.71,5602256435240303,bankcard
10486,kburke,Linkbuzz,Jerry,Armstrong,Female,jarmstrong@camimbo.edu,Mammoth Lakes,165.178.85.103,1951/05/31,6047.91,5421385060951188,mastercard
10487,emoreno,Katz,William,Price,Female,wprice@latz.com,Hemet,177.111.130.6,1963/08/18,47137.97,3571389391185006,jcb
10488,afisher,Dynabox,Jeremy,Myers,Female,jmyers@kwideo.com,Pacifica,52.120.249.166,1980/08/22,38454.12,5100173444069713,mastercard
10489,eduncan,Thoughtstorm,Raymond,Harvey,Female,rharvey@fliptune.biz,Jackson,78.214.140.159,1988/09/20,2232.41,3574352977521926,jcb
10490,cmccoy,JumpXS,Stephanie,Harrison,Male,sharrison@demivee.gov,Parlier,241.221.137.37,1986/06/03,28438.15,3537307784946944,jcb
10491,ghayes,Jabbersphere,Lori,Shaw,Female,lshaw@zoonder.com,Hawthorne,192.176.219.52,1987/12/11,28602.49,3572129855439443,jcb
10492,earmstrong,Lazz,Helen,Murray,Male,hmurray@zoombox.net,Benicia,161.149.177.167,1985/05/20,6584.53,4175009946469386,visa-electron
10493,jtorres,Bubbletube,Michael,Armstrong,Female,marmstrong@skalith.info,Galt,227.13.154.77,1974/09/14,30431.6,5602210213951714,bankcard
10494,awheeler,Zoovu,Andrew,Rice,Male,arice@fatz.name,Bishop,108.180.189.145,1984/08/15,17752.25,5602225141587414,china-unionpay
10495,scampbell,Bluezoom,Annie,Fox,Male,afox@bluezoom.edu,Torrance,21.102.33.23,1971/01/06,39569.64,3574263301436576,jcb
10496,cpeterson,Dynazzy,Julie,Ward,Female,jward@topicblab.mil,Norco,59.66.172.109,1978/03/02,29506.8,201477777699429,diners-club-enroute
10497,jford,Realbridge,Matthew,Boyd,Male,mboyd@quatz.gov,Carlsbad,136.0.70.52,1982/04/19,30413.96,3562819142870127,jcb
10498,crice,Vimbo,Phyllis,Smith,Male,psmith@browsecat.com,Colton,44.125.127.213,1950/07/29,31211.73,56022279490433626,china-unionpay
10499,rfoster,Gigaclub,Christine,Rodriguez,Male,crodriguez@myworks.edu,Orland,239.30.211.135,1985/03/27,22661.63,3536070518884051,jcb
10500,jalvarez,Wikibox,Michelle,Bailey,Female,mbailey@layo.name,Palo Alto,159.200.47.13,1977/09/19,4197.63,3562222714571704,jcb
10501,smcdonald,Devify,Harold,Lane,Female,hlane@centidel.mil,Rancho Cordova,60.244.110.161,1961/08/08,16358.23,5020634763593903,maestro
10502,dhanson,Linkbridge,Louise,Arnold,Male,larnold@wordpedia.com,Davis,211.141.252.200,1958/06/05,25756.38,3558972842673907,jcb
10503,wedwards,Podcat,Clarence,Daniels,Male,cdaniels@oba.net,Antioch,132.213.177.61,1975/06/09,36543.58,5602215620660782,china-unionpay
10504,pcollins,Trudoo,Angela,Cooper,Male,acooper@dabshots.info,San Carlos,251.36.42.160,1952/06/26,45010.25,5007666334067451,mastercard
10505,jgutierrez,Photobug,Todd,Wheeler,Male,twheeler@roodel.name,El Segundo,165.234.62.51,1974/07/12,39759.53,6763313391309500504,maestro
10506,fharrison,Layo,Joseph,Murray,Female,jmurray@meetz.gov,Whittier,186.43.225.128,1959/11/18,20017.76,3563937880056516,jcb
10507,mnguyen,Jaxnation,Christine,Kennedy,Male,ckennedy@lajo.gov,Culver City,99.226.248.77,1965/11/11,4076.1,5602224637193621,bankcard
10508,dmyers,Camido,Phyllis,Price,Male,pprice@skipfire.com,Port Hueneme,147.206.242.153,1981/05/08,1836.28,3579567167499238,jcb
10509,bpierce,Tazzy,Lois,Stephens,Female,lstephens@oozz.gov,Stockton,118.160.4.238,1969/09/19,20504.56,3547710278378987,jcb
10510,rperry,Jaxnation,Linda,Burke,Male,lburke@dynazzy.org,Alturas,57.232.142.213,1974/11/04,1227.65,63049067249583162,laser
10511,prodriguez,Zoomcast,Debra,Lopez,Female,dlopez@twitterbeat.biz,Antioch,127.250.179.126,1965/07/20,25448.86,201493034818595,diners-club-enroute
10512,esanders,Edgeblab,Wayne,Edwards,Female,wedwards@dabtype.org,Scotts Valley,233.102.167.51,1968/07/23,29780.12,3545183389712902,jcb
10513,ptorres,Gigazoom,Harry,Vasquez,Female,hvasquez@bubblemix.net,Maywood,211.118.152.147,1989/06/15,33510.33,5602239157574737,bankcard
10514,rsimpson,Quimba,Theresa,Butler,Female,tbutler@kwilith.biz,San Fernando,220.26.159.65,1962/01/28,40294.26,3572397579271034,jcb
10515,jwelch,Twitterbeat,Gregory,Rice,Male,grice@oyoyo.edu,Indio,59.94.251.180,1986/11/07,6253.24,3549836708637615,jcb
10516,srice,Layo,Ralph,Thomas,Female,rthomas@bubblebox.mil,South Gate,115.10.195.234,1964/04/20,7633.48,5577145799968040,mastercard
10517,cpierce,Rhynoodle,Jerry,Williamson,Female,jwilliamson@eare.mil,Riverbank,115.110.194.3,1976/11/09,29811.4,4041379279979950,visa
10518,lblack,Ntag,Barbara,Chavez,Male,bchavez@yambee.edu,Newport Beach,42.17.228.61,1959/10/10,28842.74,30395160348551,diners-club-carte-blanche
10519,tcook,Ntags,Joan,Peters,Female,jpeters@topicstorm.net,Colfax,152.114.97.21,1989/01/10,6080.05,6383124603093941,instapayment
10520,rhall,Linkbuzz,Craig,Wells,Female,cwells@ntag.name,Wheatland,175.167.151.149,1964/06/16,49691.47,3530303637347197,jcb
10521,dnguyen,Pixope,Wanda,Cox,Male,wcox@pixoboo.name,Monrovia,207.253.215.25,1963/11/16,41345.63,372301688920133,americanexpress
10522,mreyes,Vitz,Gerald,Andrews,Male,gandrews@babbleblab.com,California City,176.221.67.109,1981/08/02,4286.35,4017951146555930,visa
10523,tkim,Eazzy,Tammy,Berry,Female,tberry@flashspan.info,Del Mar,77.158.107.211,1985/07/05,45149.91,30433011514996,diners-club-carte-blanche
10524,bmcdonald,Zoonoodle,Teresa,Greene,Female,tgreene@riffpedia.mil,Portola Valley,91.71.184.151,1973/01/25,43901.57,5010121861819713,mastercard
10525,jkelley,Plajo,Kevin,Alexander,Female,kalexander@mynte.info,Moorpark,115.76.76.121,1981/02/10,38982.75,372301467631026,americanexpress
10526,pfreeman,Centimia,Teresa,Matthews,Female,tmatthews@livetube.net,Saratoga,186.88.78.247,1950/10/18,22624.69,3538575093658587,jcb
10527,wgomez,Yombu,Jose,Cunningham,Female,jcunningham@tagtune.mil,Indian Wells,118.45.87.153,1950/04/28,47279.0,3560749908877937,jcb
10528,bmcdonald,Oyoba,Jerry,Mitchell,Male,jmitchell@zooveo.edu,Exeter,132.45.38.70,1953/11/07,44086.88,3538324975027532,jcb
10529,dcruz,Midel,Mildred,Smith,Female,msmith@dynazzy.gov,Ceres,136.6.23.95,1979/02/01,26328.67,6304001237444916396,maestro
10530,lreynolds,Tavu,Stephen,Foster,Female,sfoster@youopia.info,Big Bear Lake,220.54.162.45,1968/09/17,30444.05,5602251994977304,bankcard
10531,freid,Jabbercube,Ruth,Howell,Female,rhowell@riffpath.name,Windsor,206.187.6.176,1976/04/17,35480.21,3583904779429093,jcb
10532,calvarez,Wikido,Adam,Murphy,Female,amurphy@browseblab.name,Orland,99.166.198.223,1964/09/15,28481.05,4844726118332800,visa-electron
10533,bpowell,Photobug,Larry,Bailey,Male,lbailey@browsedrive.mil,Auburn,251.165.68.93,1963/06/25,43381.3,4405411712397480,visa-electron
10534,bhicks,Rhybox,Mildred,Watson,Male,mwatson@realcube.biz,Grass Valley,68.16.254.254,1974/01/02,26569.89,3575976847770328,jcb
10535,fmartinez,Linktype,Pamela,Clark,Female,pclark@topicblab.org,El Cajon,194.149.24.0,1980/06/28,42120.72,4911508962583722,switch
10536,jwatson,Yodoo,Howard,Lane,Female,hlane@bubbletube.net,San Marcos,137.32.212.36,1950/04/05,48493.74,4041599588761,visa
10537,rkennedy,Topicware,Helen,Garrett,Male,hgarrett@ntags.info,Vallejo,73.106.218.77,1963/07/12,7176.78,30484343032819,diners-club-carte-blanche
10538,hmorgan,Divavu,Jesse,Pierce,Female,jpierce@dabfeed.edu,Shasta Lake,120.64.91.20,1963/11/21,14566.76,3553258396773128,jcb
10539,twoods,Oyondu,Dorothy,Stevens,Female,dstevens@abatz.name,San Carlos,187.127.52.147,1977/10/12,2392.65,5048377970045808,mastercard
10540,awagner,Chatterbridge,Ann,Williams,Female,awilliams@edgeclub.info,Albany,152.94.175.211,1977/08/27,14182.18,3566880036395718,jcb
10541,jmorales,Linkbridge,Adam,Lawrence,Female,alawrence@devcast.mil,Rolling Hills Estates,216.255.180.147,1965/04/10,29952.44,3569741791986058,jcb
10542,tfoster,Aivee,Jose,Williamson,Female,jwilliamson@gigashots.info,Lemon Grove,152.78.70.209,1977/08/14,14334.73,6376367895446652,instapayment
10543,ssims,Buzzbean,Adam,Gutierrez,Male,agutierrez@gigazoom.info,Lake Elsinore,63.156.179.106,1953/11/15,33448.2,5610530004761992,bankcard
10544,calvarez,Skinix,Jeffrey,Wood,Male,jwood@aibox.com,El Monte,216.190.25.75,1960/10/23,33340.6,3537640653608561,jcb
10545,bellis,Twitterlist,Katherine,Freeman,Female,kfreeman@demizz.gov,Morgan Hill,7.246.209.113,1978/06/04,33989.07,3561941582178828,jcb
10546,acarroll,Dazzlesphere,Cynthia,Myers,Female,cmyers@cogidoo.mil,Montclair,238.96.216.61,1989/01/27,27581.6,3555294112836954,jcb
10547,hfoster,Myworks,Denise,Little,Male,dlittle@meejo.biz,Huron,175.187.186.147,1978/01/27,34988.62,5100147744846756,mastercard
10548,hford,Thoughtblab,Karen,Ruiz,Female,kruiz@devcast.mil,Parlier,203.158.148.8,1976/05/09,36335.75,564182402765580389,switch
10549,tpowell,Blogtags,Russell,Gomez,Male,rgomez@browsecat.biz,Modesto,98.105.225.89,1980/04/02,38336.15,6375600370038763,instapayment
10550,jtaylor,Jatri,Craig,James,Male,cjames@centimia.mil,Woodside,41.128.108.206,1988/06/01,33971.25,4917454732666089,visa-electron
10551,jlong,Flipopia,Dorothy,Ruiz,Male,druiz@skinder.biz,Hemet,199.181.205.218,1958/10/09,11653.83,5324053879689591,mastercard
10552,jmedina,Voonix,Christopher,Fowler,Male,cfowler@gigabox.edu,Merced,236.11.16.221,1959/09/07,10950.67,3569161737352424,jcb
10553,wcox,Oyondu,Jane,Andrews,Male,jandrews@tambee.net,Big Bear Lake,163.149.81.227,1970/06/08,15831.22,3565979440885826,jcb
10554,eandrews,Roodel,Kathryn,Banks,Female,kbanks@eadel.org,Huntington Park,10.36.209.107,1965/03/26,46688.99,5487839253340600,mastercard
10555,amarshall,Thoughtmix,Michelle,Mason,Male,mmason@ainyx.name,Azusa,26.120.88.177,1978/04/18,16135.7,3557973869336098,jcb
10556,vwagner,Ooba,Teresa,Cooper,Female,tcooper@gabspot.biz,Huntington Park,99.189.33.8,1981/05/19,6794.89,3575765753515029,jcb
10557,jfreeman,Babbleset,Kathryn,Williams,Female,kwilliams@meejo.info,Albany,154.53.21.93,1955/08/26,3954.47,3531324068113527,jcb
10558,rburns,Meezzy,Joe,Kim,Male,jkim@plambee.edu,Atascadero,115.102.169.250,1984/10/19,19646.39,5100146010070158,mastercard
10559,promero,Centizu,Philip,Black,Male,pblack@yabox.biz,Mendota,46.162.243.32,1980/03/16,40814.46,3546756981389648,jcb
10560,jlee,Zoomcast,Martha,Long,Male,mlong@oyondu.info,Victorville,184.55.93.118,1957/07/29,20454.64,30446660607747,diners-club-carte-blanche
10561,pryan,Twiyo,Debra,Wallace,Male,dwallace@vinte.mil,Garden Grove,189.15.180.91,1982/02/15,30763.98,67622776368107050,maestro
10562,jwebb,Zava,Joan,Reyes,Female,jreyes@devify.edu,Clayton,194.100.129.171,1989/05/04,13889.88,5602228622980017,bankcard
10563,rrodriguez,Dabshots,Phyllis,Brown,Female,pbrown@flashpoint.gov,Pleasanton,163.159.210.16,1954/01/27,44821.43,490546906211994266,switch
10564,gjohnson,Jaxspan,Richard,Cunningham,Male,rcunningham@eare.edu,Newport Beach,6.171.240.95,1963/03/16,1000.92,30284755473216,diners-club-carte-blanche
10565,blawrence,Oba,Terry,Spencer,Female,tspencer@linkbuzz.org,San Marino,234.121.202.24,1984/06/11,22380.72,30027981353003,diners-club-carte-blanche
10566,hlittle,Babbleblab,Pamela,Dixon,Female,pdixon@fiveclub.name,Santa Clara,108.140.165.3,1964/12/15,25423.02,3573503176711293,jcb
10567,jgutierrez,Oyoba,Maria,Mason,Male,mmason@avamba.gov,Santa Clara,213.56.175.234,1970/08/21,47943.64,3558145807848430,jcb
10568,egonzales,Realcube,Christina,Peterson,Female,cpeterson@lazz.net,Eureka,230.157.186.158,1980/10/11,42831.12,4917996694028302,visa-electron
10569,nhenry,Yombu,James,Torres,Female,jtorres@cogidoo.com,Dinuba,122.7.153.45,1979/09/18,2767.15,3546512838284890,jcb
10570,lmoore,Yozio,Julie,Hawkins,Male,jhawkins@rhyloo.biz,Lodi,207.11.2.117,1970/11/07,28508.69,6304666014794869,laser
10571,kburton,Kayveo,Carolyn,Rogers,Male,crogers@feedspan.gov,Millbrae,34.121.246.52,1954/03/18,35335.48,5501480723624430,diners-club-us-ca
10572,bwells,Browseblab,Anne,Hicks,Male,ahicks@wikizz.org,Villa Park,18.176.171.32,1979/09/10,47075.05,3580369148446405,jcb
10573,nray,Quimba,Kathryn,Mitchell,Male,kmitchell@meedoo.name,Wasco,223.224.201.56,1961/06/03,41445.92,502051798344088390,maestro
10574,ageorge,Oyoloo,Henry,Perry,Male,hperry@photobug.org,Cudahy,59.93.149.114,1986/01/17,18010.52,676374988963344099,maestro
10575,jreynolds,Photolist,Mary,Day,Female,mday@innojam.gov,Huntington Park,165.193.12.146,1954/12/28,22034.69,30074134158202,diners-club-carte-blanche
10576,khart,Agivu,Dorothy,Allen,Male,dallen@trupe.edu,Azusa,50.2.225.97,1958/01/12,31926.53,5269357839154522,mastercard
10577,rmatthews,Topicblab,Roger,Patterson,Female,rpatterson@thoughtbridge.net,San Pablo,201.234.161.179,1986/02/09,13449.96,5610729984787478821,china-unionpay
10578,emorrison,Feedspan,Phyllis,Day,Male,pday@avavee.info,Long Beach,222.194.94.238,1975/07/24,2701.46,50388084122901201,maestro
10579,jrodriguez,Meeveo,Ruth,Lee,Male,rlee@photospace.name,Lemoore,22.0.151.6,1970/09/18,31110.91,4405037440378250,visa-electron
10580,cwelch,Zooveo,Michael,Carter,Female,mcarter@jabbercube.edu,Stockton,174.21.45.146,1981/09/01,40733.52,6759735616195138,maestro
10581,jday,Layo,Aaron,Mills,Male,amills@kayveo.mil,Stockton,96.157.106.221,1972/08/04,39058.46,3534591441482079,jcb
10582,jrice,Babbleset,Angela,Stanley,Female,astanley@yodo.biz,Goleta,170.203.203.179,1984/02/14,38972.37,3531705431182167,jcb
10583,ccastillo,Edgewire,Kimberly,Welch,Male,kwelch@chatterpoint.mil,Needles,45.128.128.77,1984/11/05,31946.01,374283787391093,americanexpress
10584,schavez,Avamm,Jimmy,Hart,Female,jhart@twitterworks.name,Fresno,212.153.141.187,1981/11/26,20266.17,30382035761291,diners-club-carte-blanche
10585,ppatterson,Youspan,Joe,Graham,Male,jgraham@topicblab.com,Laguna Beach,91.135.65.99,1961/05/03,43231.84,3540816436922447,jcb
10586,slittle,Dynava,Laura,Jacobs,Male,ljacobs@wikizz.net,Rolling Hills Estates,226.148.57.118,1952/06/05,17777.91,3566393501861917,jcb
